Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Nynorsk	Bokmål	Engelsk
529	Raufoss	30	Vestre Toten	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Toten/Raufoss/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Toten/Raufoss/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Toten/Raufoss/varsel.xml
543	Lomen	60	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Lomen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Lomen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Lomen/varsel.xml
529	Bøverbru	50	Vestre Toten	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Toten/Bøverbru/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Toten/Bøverbru/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Toten/Bøverbru/varsel.xml
529	Eina	50	Vestre Toten	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Toten/Eina/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Toten/Eina/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Toten/Eina/varsel.xml
529	Reinsvoll	50	Vestre Toten	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Toten/Reinsvoll/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Toten/Reinsvoll/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Toten/Reinsvoll/varsel.xml
532	Jevnaker	30	Jevnaker	Oppland	http://www.yr.no/stad/Noreg/Oppland/Jevnaker/Jevnaker/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Jevnaker/Jevnaker/varsel.xml	http://www.yr.no/place/Norway/Oppland/Jevnaker/Jevnaker/varsel.xml
532	Bjertnes	60	Jevnaker	Oppland	http://www.yr.no/stad/Noreg/Oppland/Jevnaker/Bjertnes/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Jevnaker/Bjertnes/varsel.xml	http://www.yr.no/place/Norway/Oppland/Jevnaker/Bjertnes/varsel.xml
532	Halvorsbøle	60	Jevnaker	Oppland	http://www.yr.no/stad/Noreg/Oppland/Jevnaker/Halvorsbøle/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Jevnaker/Halvorsbøle/varsel.xml	http://www.yr.no/place/Norway/Oppland/Jevnaker/Halvorsbøle/varsel.xml
532	Samsjøberga	60	Jevnaker	Oppland	http://www.yr.no/stad/Noreg/Oppland/Jevnaker/Samsjøberga/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Jevnaker/Samsjøberga/varsel.xml	http://www.yr.no/place/Norway/Oppland/Jevnaker/Samsjøberga/varsel.xml
532	Tverrsjøen	60	Jevnaker	Oppland	http://www.yr.no/stad/Noreg/Oppland/Jevnaker/Tverrsjøen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Jevnaker/Tverrsjøen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Jevnaker/Tverrsjøen/varsel.xml
533	Roa	30	Lunner	Oppland	http://www.yr.no/stad/Noreg/Oppland/Lunner/Roa/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lunner/Roa/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lunner/Roa/varsel.xml
533	Grindvoll	50	Lunner	Oppland	http://www.yr.no/stad/Noreg/Oppland/Lunner/Grindvoll/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lunner/Grindvoll/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lunner/Grindvoll/varsel.xml
533	Grua	50	Lunner	Oppland	http://www.yr.no/stad/Noreg/Oppland/Lunner/Grua/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lunner/Grua/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lunner/Grua/varsel.xml
533	Harestua	50	Lunner	Oppland	http://www.yr.no/stad/Noreg/Oppland/Lunner/Harestua/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lunner/Harestua/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lunner/Harestua/varsel.xml
533	Lunner	50	Lunner	Oppland	http://www.yr.no/stad/Noreg/Oppland/Lunner/Lunner/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lunner/Lunner/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lunner/Lunner/varsel.xml
534	Jaren	30	Gran	Oppland	http://www.yr.no/stad/Noreg/Oppland/Gran/Jaren/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gran/Jaren/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gran/Jaren/varsel.xml
534	Tingelstad	60	Gran	Oppland	http://www.yr.no/stad/Noreg/Oppland/Gran/Tingelstad/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gran/Tingelstad/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gran/Tingelstad/varsel.xml
534	Bjoneroa	50	Gran	Oppland	http://www.yr.no/stad/Noreg/Oppland/Gran/Bjoneroa/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gran/Bjoneroa/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gran/Bjoneroa/varsel.xml
534	Brandbu	50	Gran	Oppland	http://www.yr.no/stad/Noreg/Oppland/Gran/Brandbu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gran/Brandbu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gran/Brandbu/varsel.xml
534	Gran	50	Gran	Oppland	http://www.yr.no/stad/Noreg/Oppland/Gran/Gran/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gran/Gran/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gran/Gran/varsel.xml
536	Hov	30	Søndre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Søndre Land/Hov/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Søndre Land/Hov/varsel.xml	http://www.yr.no/place/Norway/Oppland/Søndre Land/Hov/varsel.xml
536	Enger	50	Søndre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Søndre Land/Enger/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Søndre Land/Enger/varsel.xml	http://www.yr.no/place/Norway/Oppland/Søndre Land/Enger/varsel.xml
536	Fall	50	Søndre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Søndre Land/Fall/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Søndre Land/Fall/varsel.xml	http://www.yr.no/place/Norway/Oppland/Søndre Land/Fall/varsel.xml
536	Fluberg	50	Søndre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Søndre Land/Fluberg/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Søndre Land/Fluberg/varsel.xml	http://www.yr.no/place/Norway/Oppland/Søndre Land/Fluberg/varsel.xml
536	Odnes	50	Søndre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Søndre Land/Odnes/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Søndre Land/Odnes/varsel.xml	http://www.yr.no/place/Norway/Oppland/Søndre Land/Odnes/varsel.xml
538	Dokka	30	Nordre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nordre Land/Dokka/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nordre Land/Dokka/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nordre Land/Dokka/varsel.xml
538	Kinn	60	Nordre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nordre Land/Kinn/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nordre Land/Kinn/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nordre Land/Kinn/varsel.xml
538	Vest-Torpa	40	Nordre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nordre Land/Vest-Torpa/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nordre Land/Vest-Torpa/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nordre Land/Vest-Torpa/varsel.xml
538	Aust-Torpa	50	Nordre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nordre Land/Aust-Torpa/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nordre Land/Aust-Torpa/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nordre Land/Aust-Torpa/varsel.xml
538	Nord-Torpa	50	Nordre Land	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nordre Land/Nord-Torpa/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nordre Land/Nord-Torpa/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nordre Land/Nord-Torpa/varsel.xml
540	Bagn	30	Sør-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Sør-Aurdal/Bagn/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Sør-Aurdal/Bagn/varsel.xml	http://www.yr.no/place/Norway/Oppland/Sør-Aurdal/Bagn/varsel.xml
540	Begna	50	Sør-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Sør-Aurdal/Begna/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Sør-Aurdal/Begna/varsel.xml	http://www.yr.no/place/Norway/Oppland/Sør-Aurdal/Begna/varsel.xml
540	Begnadalen	50	Sør-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Sør-Aurdal/Begnadalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Sør-Aurdal/Begnadalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Sør-Aurdal/Begnadalen/varsel.xml
540	Hedalen	50	Sør-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Sør-Aurdal/Hedalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Sør-Aurdal/Hedalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Sør-Aurdal/Hedalen/varsel.xml
540	Reinli	50	Sør-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Sør-Aurdal/Reinli/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Sør-Aurdal/Reinli/varsel.xml	http://www.yr.no/place/Norway/Oppland/Sør-Aurdal/Reinli/varsel.xml
541	Bruflat	30	Etnedal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Etnedal/Bruflat/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Etnedal/Bruflat/varsel.xml	http://www.yr.no/place/Norway/Oppland/Etnedal/Bruflat/varsel.xml
541	Bakkebygdi	60	Etnedal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Etnedal/Bakkebygdi/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Etnedal/Bakkebygdi/varsel.xml	http://www.yr.no/place/Norway/Oppland/Etnedal/Bakkebygdi/varsel.xml
541	Espelibygdi	60	Etnedal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Etnedal/Espelibygdi/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Etnedal/Espelibygdi/varsel.xml	http://www.yr.no/place/Norway/Oppland/Etnedal/Espelibygdi/varsel.xml
541	Rust	60	Etnedal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Etnedal/Rust/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Etnedal/Rust/varsel.xml	http://www.yr.no/place/Norway/Oppland/Etnedal/Rust/varsel.xml
541	Bjørndalen	60	Etnedal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Etnedal/Bjørndalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Etnedal/Bjørndalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Etnedal/Bjørndalen/varsel.xml
542	Fagernes	25	Nord-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nord-Aurdal/Fagernes/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Aurdal/Fagernes/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Aurdal/Fagernes/varsel.xml
542	Åbjørsbråten	40	Nord-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nord-Aurdal/Åbjørsbråten/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Aurdal/Åbjørsbråten/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Aurdal/Åbjørsbråten/varsel.xml
542	Aurdal	50	Nord-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nord-Aurdal/Aurdal/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Aurdal/Aurdal/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Aurdal/Aurdal/varsel.xml
542	Leira	50	Nord-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nord-Aurdal/Leira/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Aurdal/Leira/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Aurdal/Leira/varsel.xml
542	Tisleidalen	50	Nord-Aurdal	Oppland	http://www.yr.no/stad/Noreg/Oppland/Nord-Aurdal/Tisleidalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Aurdal/Tisleidalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Aurdal/Tisleidalen/varsel.xml
543	Slidre	30	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Slidre/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Slidre/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Slidre/varsel.xml
543	Dokkstølen	60	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Dokkstølen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Dokkstølen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Dokkstølen/varsel.xml
543	Grytestølane	60	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Grytestølane/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Grytestølane/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Grytestølane/varsel.xml
543	Lomen	50	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Lomen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Lomen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Lomen/varsel.xml
543	Røn	50	Vestre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vestre Slidre/Røn/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vestre Slidre/Røn/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vestre Slidre/Røn/varsel.xml
544	Heggenes	30	Øystre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Øystre Slidre/Heggenes/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Øystre Slidre/Heggenes/varsel.xml	http://www.yr.no/place/Norway/Oppland/Øystre Slidre/Heggenes/varsel.xml
544	Beito	50	Øystre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Øystre Slidre/Beito/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Øystre Slidre/Beito/varsel.xml	http://www.yr.no/place/Norway/Oppland/Øystre Slidre/Beito/varsel.xml
544	Beitostølen	50	Øystre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Øystre Slidre/Beitostølen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Øystre Slidre/Beitostølen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Øystre Slidre/Beitostølen/varsel.xml
544	Skammestein	50	Øystre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Øystre Slidre/Skammestein/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Øystre Slidre/Skammestein/varsel.xml	http://www.yr.no/place/Norway/Oppland/Øystre Slidre/Skammestein/varsel.xml
544	Rogne	50	Øystre Slidre	Oppland	http://www.yr.no/stad/Noreg/Oppland/Øystre Slidre/Rogne/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Øystre Slidre/Rogne/varsel.xml	http://www.yr.no/place/Norway/Oppland/Øystre Slidre/Rogne/varsel.xml
545	Vang	30	Vang	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vang/Vang/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Vang/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Vang/varsel.xml
545	Filefjell	60	Vang	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vang/Filefjell/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Filefjell/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Filefjell/varsel.xml
545	Ryfoss	50	Vang	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vang/Ryfoss/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Ryfoss/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Ryfoss/varsel.xml
545	Tyinkrysset	50	Vang	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vang/Tyinkrysset/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Tyinkrysset/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Tyinkrysset/varsel.xml
545	Øye	50	Vang	Oppland	http://www.yr.no/stad/Noreg/Oppland/Vang/Øye/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Øye/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Øye/varsel.xml
602	Drammen	25	Drammen	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Drammen/Drammen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Drammen/Drammen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Drammen/Drammen/varsel.xml
602	Bragernes	60	Drammen	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Drammen/Bragernes/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Drammen/Bragernes/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Drammen/Bragernes/varsel.xml
602	Konnerud	60	Drammen	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Drammen/Konnerud/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Drammen/Konnerud/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Drammen/Konnerud/varsel.xml
602	Strømsgodset	60	Drammen	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Drammen/Strømsgodset/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Drammen/Strømsgodset/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Drammen/Strømsgodset/varsel.xml
602	Tverken	60	Drammen	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Drammen/Tverken/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Drammen/Tverken/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Drammen/Tverken/varsel.xml
604	Kongsberg	25	Kongsberg	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Kongsberg/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Kongsberg/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Kongsberg/varsel.xml
604	Ble fjellstue	60	Kongsberg	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Ble_fjellstue/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Ble_fjellstue/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Ble_fjellstue/varsel.xml
604	Sandsværmoen	60	Kongsberg	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Sandsværmoen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Sandsværmoen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Sandsværmoen/varsel.xml
604	Meheia	60	Kongsberg	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Meheia/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Meheia/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Meheia/varsel.xml
604	Passebekk	50	Kongsberg	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Passebekk/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Passebekk/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Passebekk/varsel.xml
605	Hønefoss	25	Ringerike	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Ringerike/Hønefoss/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Ringerike/Hønefoss/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Ringerike/Hønefoss/varsel.xml
612	Hole	40	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Hole/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Hole/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Hole/varsel.xml
605	Hallingby	50	Ringerike	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Ringerike/Hallingby/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Ringerike/Hallingby/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Ringerike/Hallingby/varsel.xml
605	Nes	50	Ringerike	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Ringerike/Nes/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Ringerike/Nes/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Ringerike/Nes/varsel.xml
605	Sokna	50	Ringerike	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Ringerike/Sokna/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Ringerike/Sokna/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Ringerike/Sokna/varsel.xml
612	Røyse	30	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Røyse/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Røyse/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Røyse/varsel.xml
612	Bønsnes	60	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Bønsnes/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Bønsnes/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Bønsnes/varsel.xml
612	Helgelandsmoen	60	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Helgelandsmoen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Helgelandsmoen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Helgelandsmoen/varsel.xml
612	Krokkleiva	50	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Krokkleiva/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Krokkleiva/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Krokkleiva/varsel.xml
612	Sollihøgda	50	Hole	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hole/Sollihøgda/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hole/Sollihøgda/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hole/Sollihøgda/varsel.xml
615	Flå	30	Flå	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Flå/Flå/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flå/Flå/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flå/Flå/varsel.xml
615	Knutestova	60	Flå	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Flå/Knutestova/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flå/Knutestova/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flå/Knutestova/varsel.xml
615	Miljoseter	60	Flå	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Flå/Miljoseter/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flå/Miljoseter/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flå/Miljoseter/varsel.xml
615	Rimeseter	60	Flå	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Flå/Rimeseter/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flå/Rimeseter/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flå/Rimeseter/varsel.xml
615	Sørbygda	60	Flå	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Flå/Sørbygda/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Flå/Sørbygda/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Flå/Sørbygda/varsel.xml
616	Nesbyen	30	Nes	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Nes/Nesbyen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nes/Nesbyen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nes/Nesbyen/varsel.xml
616	Bromma	60	Nes	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Nes/Bromma/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nes/Bromma/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nes/Bromma/varsel.xml
616	Buvasslie	60	Nes	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Nes/Buvasslie/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nes/Buvasslie/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nes/Buvasslie/varsel.xml
616	Langvasslie	60	Nes	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Nes/Langvasslie/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nes/Langvasslie/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nes/Langvasslie/varsel.xml
616	Svenkerud	60	Nes	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Nes/Svenkerud/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Nes/Svenkerud/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Nes/Svenkerud/varsel.xml
617	Gol	25	Gol	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Gol/Gol/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Gol/Gol/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Gol/Gol/varsel.xml
617	Oset	60	Gol	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Gol/Oset/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Gol/Oset/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Gol/Oset/varsel.xml
617	Brennesætra	60	Gol	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Gol/Brennesætra/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Gol/Brennesætra/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Gol/Brennesætra/varsel.xml
617	Klanten	60	Gol	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Gol/Klanten/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Gol/Klanten/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Gol/Klanten/varsel.xml
617	Nystølen	60	Gol	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Gol/Nystølen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Gol/Nystølen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Gol/Nystølen/varsel.xml
618	Hemsedal	30	Hemsedal	Buskerud	http://www.yr.no/stad/Noreg/Buskerud/Hemsedal/Hemsedal/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Hemsedal/Hemsedal/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Hemsedal/Hemsedal/varsel.xml
